serveralias,country,year,survey,relpath,ext,ndir,code,surv,surveyid,folder1,folder2,filename,pos,ntoken,type
LABLAC,CHL,2008,ENE,CHL\CHL_2008_ENE\CHL_2008_ENE-Q01_v02_M\Data\Base\CHL_2008_ENE-Q01_v02_M.dta,dta,5,CHL,CHL_2008_ENE,CHL_2008_ENE-Q01_v02_M,Data,Base,CHL_2008_ENE-Q01_v02_M.dta,4,4,RAW
LABLAC,CHL,2008,ENE,CHL\CHL_2008_ENE\CHL_2008_ENE-Q03_v01_M\Data\Base\CHL_2008_ENE-Q03_v01_M.dta,dta,5,CHL,CHL_2008_ENE,CHL_2008_ENE-Q03_v01_M,Data,Base,CHL_2008_ENE-Q03_v01_M.dta,4,4,RAW
LABLAC,CHL,2008,ENE,CHL\CHL_2008_ENE\CHL_2008_ENE-Q02_v01_M_v02_A_LABLAC-01\Data\Harmonized\CHL_2008_ENE-Q02_v01_M_v02_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2008_ENE,CHL_2008_ENE-Q02_v01_M_v02_A_LABLAC-01,Data,Harmonized,CHL_2008_ENE-Q02_v01_M_v02_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2014,NENE,CHL\CHL_2014_NENE\CHL_2014_NENE-Q02_v01_M_v01_A_LABLAC-01\Data\Harmonized\CHL_2014_NENE-Q02_v01_M_v01_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2014_NENE,CHL_2014_NENE-Q02_v01_M_v01_A_LABLAC-01,Data,Harmonized,CHL_2014_NENE-Q02_v01_M_v01_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2014,NENE,CHL\CHL_2014_NENE\CHL_2014_NENE-Q01_v01_M_v01_A_LABLAC-01\Data\Harmonized\CHL_2014_NENE-Q01_v01_M_v01_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2014_NENE,CHL_2014_NENE-Q01_v01_M_v01_A_LABLAC-01,Data,Harmonized,CHL_2014_NENE-Q01_v01_M_v01_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2014,NENE,CHL\CHL_2014_NENE\CHL_2014_NENE-Q01_v01_M\Data\Base\CHL_2014_NENE-Q01_v01_M.dta,dta,5,CHL,CHL_2014_NENE,CHL_2014_NENE-Q01_v01_M,Data,Base,CHL_2014_NENE-Q01_v01_M.dta,4,4,RAW
LABLAC,CHL,2014,NENE,CHL\CHL_2014_NENE\CHL_2014_NENE-Q03_v01_M_v01_A_LABLAC-01\Data\Harmonized\CHL_2014_NENE-Q03_v01_M_v01_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2014_NENE,CHL_2014_NENE-Q03_v01_M_v01_A_LABLAC-01,Data,Harmonized,CHL_2014_NENE-Q03_v01_M_v01_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2014,NENE,CHL\CHL_2014_NENE\CHL_2014_NENE-Q02_v01_M\Data\Base\CHL_2014_NENE-Q02_v01_M.dta,dta,5,CHL,CHL_2014_NENE,CHL_2014_NENE-Q02_v01_M,Data,Base,CHL_2014_NENE-Q02_v01_M.dta,4,4,RAW
LABLAC,CHL,2014,NENE,CHL\CHL_2014_NENE\CHL_2014_NENE-Q04_v01_M\Data\Base\CHL_2014_NENE-Q04_v01_M.dta,dta,5,CHL,CHL_2014_NENE,CHL_2014_NENE-Q04_v01_M,Data,Base,CHL_2014_NENE-Q04_v01_M.dta,4,4,RAW
LABLAC,CHL,2014,NENE,CHL\CHL_2014_NENE\CHL_2014_NENE-Q04_v01_M_v01_A_LABLAC-01\Data\Harmonized\CHL_2014_NENE-Q04_v01_M_v01_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2014_NENE,CHL_2014_NENE-Q04_v01_M_v01_A_LABLAC-01,Data,Harmonized,CHL_2014_NENE-Q04_v01_M_v01_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2014,NENE,CHL\CHL_2014_NENE\CHL_2014_NENE-Q02_v01_M_v02_A_LABLAC-01\Data\Harmonized\CHL_2014_NENE-Q02_v01_M_v02_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2014_NENE,CHL_2014_NENE-Q02_v01_M_v02_A_LABLAC-01,Data,Harmonized,CHL_2014_NENE-Q02_v01_M_v02_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2014,NENE,CHL\CHL_2014_NENE\CHL_2014_NENE-Q01_v01_M_v02_A_LABLAC-01\Data\Harmonized\CHL_2014_NENE-Q01_v01_M_v02_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2014_NENE,CHL_2014_NENE-Q01_v01_M_v02_A_LABLAC-01,Data,Harmonized,CHL_2014_NENE-Q01_v01_M_v02_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2014,NENE,CHL\CHL_2014_NENE\CHL_2014_NENE-Q03_v01_M\Data\Base\CHL_2014_NENE-Q03_v01_M.dta,dta,5,CHL,CHL_2014_NENE,CHL_2014_NENE-Q03_v01_M,Data,Base,CHL_2014_NENE-Q03_v01_M.dta,4,4,RAW
LABLAC,CHL,2009,ENE,CHL\CHL_2009_ENE\CHL_2009_ENE-Q02_v01_M_v01_A_LABLAC-01\Data\Harmonized\CHL_2009_ENE-Q02_v01_M_v01_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2009_ENE,CHL_2009_ENE-Q02_v01_M_v01_A_LABLAC-01,Data,Harmonized,CHL_2009_ENE-Q02_v01_M_v01_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2009,ENE,CHL\CHL_2009_ENE\CHL_2009_ENE-Q03_v02_M_v02_A_LABLAC-01\Data\Harmonized\CHL_2009_ENE-Q03_v02_M_v02_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2009_ENE,CHL_2009_ENE-Q03_v02_M_v02_A_LABLAC-01,Data,Harmonized,CHL_2009_ENE-Q03_v02_M_v02_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2009,ENE,CHL\CHL_2009_ENE\CHL_2009_ENE-Q01_v01_M_v01_A_LABLAC-01\Data\Harmonized\CHL_2009_ENE-Q01_v01_M_v01_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2009_ENE,CHL_2009_ENE-Q01_v01_M_v01_A_LABLAC-01,Data,Harmonized,CHL_2009_ENE-Q01_v01_M_v01_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2009,ENE,CHL\CHL_2009_ENE\CHL_2009_ENE-Q04_v01_M\Data\Base\CHL_2009_ENE-Q04_v01_M.dta,dta,5,CHL,CHL_2009_ENE,CHL_2009_ENE-Q04_v01_M,Data,Base,CHL_2009_ENE-Q04_v01_M.dta,4,4,RAW
LABLAC,CHL,2009,ENE,CHL\CHL_2009_ENE\CHL_2009_ENE-Q02_v01_M_v02_A_LABLAC-01\Data\Harmonized\CHL_2009_ENE-Q02_v01_M_v02_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2009_ENE,CHL_2009_ENE-Q02_v01_M_v02_A_LABLAC-01,Data,Harmonized,CHL_2009_ENE-Q02_v01_M_v02_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2009,ENE,CHL\CHL_2009_ENE\CHL_2009_ENE-Q01_v01_M_v02_A_LABLAC-01\Data\Harmonized\CHL_2009_ENE-Q01_v01_M_v02_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2009_ENE,CHL_2009_ENE-Q01_v01_M_v02_A_LABLAC-01,Data,Harmonized,CHL_2009_ENE-Q01_v01_M_v02_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2009,ENE,CHL\CHL_2009_ENE\CHL_2009_ENE-Q01_v01_M\Data\Base\CHL_2009_ENE-Q01_v01_M.dta,dta,5,CHL,CHL_2009_ENE,CHL_2009_ENE-Q01_v01_M,Data,Base,CHL_2009_ENE-Q01_v01_M.dta,4,4,RAW
LABLAC,CHL,2009,ENE,CHL\CHL_2009_ENE\CHL_2009_ENE-Q04_v01_M_v01_A_LABLAC-01\Data\Harmonized\CHL_2009_ENE-Q04_v01_M_v01_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2009_ENE,CHL_2009_ENE-Q04_v01_M_v01_A_LABLAC-01,Data,Harmonized,CHL_2009_ENE-Q04_v01_M_v01_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2009,ENE,CHL\CHL_2009_ENE\CHL_2009_ENE-Q03_v02_M\Data\Base\CHL_2009_ENE-Q03_v02_M.dta,dta,5,CHL,CHL_2009_ENE,CHL_2009_ENE-Q03_v02_M,Data,Base,CHL_2009_ENE-Q03_v02_M.dta,4,4,RAW
LABLAC,CHL,2009,ENE,CHL\CHL_2009_ENE\CHL_2009_ENE-Q03_v01_M\Data\Base\CHL_2009_ENE-Q03_v01_M.dta,dta,5,CHL,CHL_2009_ENE,CHL_2009_ENE-Q03_v01_M,Data,Base,CHL_2009_ENE-Q03_v01_M.dta,4,4,RAW
LABLAC,CHL,2009,ENE,CHL\CHL_2009_ENE\CHL_2009_ENE-Q03_v01_M_v01_A_LABLAC-01\Data\Harmonized\CHL_2009_ENE-Q03_v01_M_v01_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2009_ENE,CHL_2009_ENE-Q03_v01_M_v01_A_LABLAC-01,Data,Harmonized,CHL_2009_ENE-Q03_v01_M_v01_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2009,ENE,CHL\CHL_2009_ENE\CHL_2009_ENE-Q04_v02_M_v02_A_LABLAC-01\Data\Harmonized\CHL_2009_ENE-Q04_v02_M_v02_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2009_ENE,CHL_2009_ENE-Q04_v02_M_v02_A_LABLAC-01,Data,Harmonized,CHL_2009_ENE-Q04_v02_M_v02_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2009,ENE,CHL\CHL_2009_ENE\CHL_2009_ENE-Q04_v02_M\Data\Base\CHL_2009_ENE-Q04_v02_M.dta,dta,5,CHL,CHL_2009_ENE,CHL_2009_ENE-Q04_v02_M,Data,Base,CHL_2009_ENE-Q04_v02_M.dta,4,4,RAW
LABLAC,CHL,2009,ENE,CHL\CHL_2009_ENE\CHL_2009_ENE-Q02_v01_M\Data\Base\CHL_2009_ENE-Q02_v01_M.dta,dta,5,CHL,CHL_2009_ENE,CHL_2009_ENE-Q02_v01_M,Data,Base,CHL_2009_ENE-Q02_v01_M.dta,4,4,RAW
LABLAC,CHL,2017,NENE,CHL\CHL_2017_NENE\CHL_2017_NENE-Q04_v01_M\data\base\CHL_2017_NENE-Q04_v01_M.dta,dta,5,CHL,CHL_2017_NENE,CHL_2017_NENE-Q04_v01_M,data,base,CHL_2017_NENE-Q04_v01_M.dta,4,4,RAW
LABLAC,CHL,2017,NENE,CHL\CHL_2017_NENE\CHL_2017_NENE-Q04_v01_M_v01_A_lablac-01\Data\Harmonized\CHL_2017_NENE-Q04_v01_M_v01_A_LABLAC-01_key.dta,dta,5,CHL,CHL_2017_NENE,CHL_2017_NENE-Q04_v01_M_v01_A_lablac-01,Data,Harmonized,CHL_2017_NENE-Q04_v01_M_v01_A_LABLAC-01_key.dta,4,7,Harmonized
LABLAC,CHL,2017,NENE,CHL\CHL_2017_NENE\CHL_2017_NENE-Q03_v01_M_v01_A_lablac-01\Data\Harmonized\CHL_2017_NENE-Q03_v01_M_v01_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2017_NENE,CHL_2017_NENE-Q03_v01_M_v01_A_lablac-01,Data,Harmonized,CHL_2017_NENE-Q03_v01_M_v01_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2017,NENE,CHL\CHL_2017_NENE\CHL_2017_NENE-Q02_v01_M_v01_A_lablac-01\Data\Harmonized\CHL_2017_NENE-Q02_v01_M_v01_A_LABLAC-01_key.dta,dta,5,CHL,CHL_2017_NENE,CHL_2017_NENE-Q02_v01_M_v01_A_lablac-01,Data,Harmonized,CHL_2017_NENE-Q02_v01_M_v01_A_LABLAC-01_key.dta,4,7,Harmonized
LABLAC,CHL,2017,NENE,CHL\CHL_2017_NENE\CHL_2017_NENE-Q02_v01_M\data\base\CHL_2017_NENE-Q02_v01_M.dta,dta,5,CHL,CHL_2017_NENE,CHL_2017_NENE-Q02_v01_M,data,base,CHL_2017_NENE-Q02_v01_M.dta,4,4,RAW
LABLAC,CHL,2017,NENE,CHL\CHL_2017_NENE\CHL_2017_NENE-Q01_v01_M_v01_A_lablac-01\Data\Harmonized\CHL_2017_NENE-Q01_v01_M_v01_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2017_NENE,CHL_2017_NENE-Q01_v01_M_v01_A_lablac-01,Data,Harmonized,CHL_2017_NENE-Q01_v01_M_v01_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2017,NENE,CHL\CHL_2017_NENE\CHL_2017_NENE-Q01_v01_M\data\base\CHL_2017_NENE-Q01_v01_M.dta,dta,5,CHL,CHL_2017_NENE,CHL_2017_NENE-Q01_v01_M,data,base,CHL_2017_NENE-Q01_v01_M.dta,4,4,RAW
LABLAC,CHL,2017,NENE,CHL\CHL_2017_NENE\CHL_2017_NENE-Q03_v01_M\data\base\CHL_2017_NENE-Q03_v01_M.dta,dta,5,CHL,CHL_2017_NENE,CHL_2017_NENE-Q03_v01_M,data,base,CHL_2017_NENE-Q03_v01_M.dta,4,4,RAW
LABLAC,CHL,2018,NENE,CHL\CHL_2018_NENE\CHL_2018_NENE-Q02_v01_M\Data\Base\CHL_2018_NENE-Q02_v01_M.dta,dta,5,CHL,CHL_2018_NENE,CHL_2018_NENE-Q02_v01_M,Data,Base,CHL_2018_NENE-Q02_v01_M.dta,4,4,RAW
LABLAC,CHL,2018,NENE,CHL\CHL_2018_NENE\CHL_2018_NENE-Q04_v01_M_v01_A_LABLAC-01\Data\Harmonized\CHL_2018_NENE-Q04_v01_M_v01_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2018_NENE,CHL_2018_NENE-Q04_v01_M_v01_A_LABLAC-01,Data,Harmonized,CHL_2018_NENE-Q04_v01_M_v01_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2018,NENE,CHL\CHL_2018_NENE\CHL_2018_NENE-Q01_v01_M\Data\Base\CHL_2018_NENE-Q01_v01_M.dta,dta,5,CHL,CHL_2018_NENE,CHL_2018_NENE-Q01_v01_M,Data,Base,CHL_2018_NENE-Q01_v01_M.dta,4,4,RAW
LABLAC,CHL,2018,NENE,CHL\CHL_2018_NENE\CHL_2018_NENE-Q03_v01_M\Data\Base\CHL_2018_NENE-Q03_v01_M.dta,dta,5,CHL,CHL_2018_NENE,CHL_2018_NENE-Q03_v01_M,Data,Base,CHL_2018_NENE-Q03_v01_M.dta,4,4,RAW
LABLAC,CHL,2018,NENE,CHL\CHL_2018_NENE\CHL_2018_NENE-Q02_v01_M_v01_A_LABLAC-01\Data\Harmonized\CHL_2018_NENE-Q02_v01_M_v01_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2018_NENE,CHL_2018_NENE-Q02_v01_M_v01_A_LABLAC-01,Data,Harmonized,CHL_2018_NENE-Q02_v01_M_v01_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2018,NENE,CHL\CHL_2018_NENE\CHL_2018_NENE-Q04_v01_M\Data\Base\CHL_2018_NENE-Q04_v01_M.dta,dta,5,CHL,CHL_2018_NENE,CHL_2018_NENE-Q04_v01_M,Data,Base,CHL_2018_NENE-Q04_v01_M.dta,4,4,RAW
LABLAC,CHL,2018,NENE,CHL\CHL_2018_NENE\CHL_2018_NENE-Q01_v01_M_v01_A_LABLAC-01\Data\Harmonized\CHL_2018_NENE-Q01_v01_M_v01_A_LABLAC-01_old.dta,dta,5,CHL,CHL_2018_NENE,CHL_2018_NENE-Q01_v01_M_v01_A_LABLAC-01,Data,Harmonized,CHL_2018_NENE-Q01_v01_M_v01_A_LABLAC-01_old.dta,4,7,Harmonized
LABLAC,CHL,2018,NENE,CHL\CHL_2018_NENE\CHL_2018_NENE-Q03_v01_M_v01_A_LABLAC-01\Data\Harmonized\CHL_2018_NENE-Q03_v01_M_v01_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2018_NENE,CHL_2018_NENE-Q03_v01_M_v01_A_LABLAC-01,Data,Harmonized,CHL_2018_NENE-Q03_v01_M_v01_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2011,NENE,CHL\CHL_2011_NENE\CHL_2011_NENE-Q02_v01_M\Data\Base\CHL_2011_NENE-Q02_v01_M.dta,dta,5,CHL,CHL_2011_NENE,CHL_2011_NENE-Q02_v01_M,Data,Base,CHL_2011_NENE-Q02_v01_M.dta,4,4,RAW
LABLAC,CHL,2011,NENE,CHL\CHL_2011_NENE\CHL_2011_NENE-Q03_v01_M\Data\Base\CHL_2011_NENE-Q03_v01_M.dta,dta,5,CHL,CHL_2011_NENE,CHL_2011_NENE-Q03_v01_M,Data,Base,CHL_2011_NENE-Q03_v01_M.dta,4,4,RAW
LABLAC,CHL,2011,NENE,CHL\CHL_2011_NENE\CHL_2011_NENE-Q01_v01_M_v02_A_LABLAC-01\Data\Harmonized\CHL_2011_NENE-Q01_v01_M_v02_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2011_NENE,CHL_2011_NENE-Q01_v01_M_v02_A_LABLAC-01,Data,Harmonized,CHL_2011_NENE-Q01_v01_M_v02_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2011,NENE,CHL\CHL_2011_NENE\CHL_2011_NENE-Q01_v01_M_v01_A_LABLAC-01\Data\Harmonized\CHL_2011_NENE-Q01_v01_M_v01_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2011_NENE,CHL_2011_NENE-Q01_v01_M_v01_A_LABLAC-01,Data,Harmonized,CHL_2011_NENE-Q01_v01_M_v01_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2011,NENE,CHL\CHL_2011_NENE\CHL_2011_NENE-Q03_v01_M_v02_A_LABLAC-01\Data\Harmonized\CHL_2011_NENE-Q03_v01_M_v02_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2011_NENE,CHL_2011_NENE-Q03_v01_M_v02_A_LABLAC-01,Data,Harmonized,CHL_2011_NENE-Q03_v01_M_v02_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2011,NENE,CHL\CHL_2011_NENE\CHL_2011_NENE-Q04_v01_M\Data\Base\CHL_2011_NENE-Q04_v01_M.dta,dta,5,CHL,CHL_2011_NENE,CHL_2011_NENE-Q04_v01_M,Data,Base,CHL_2011_NENE-Q04_v01_M.dta,4,4,RAW
LABLAC,CHL,2011,NENE,CHL\CHL_2011_NENE\CHL_2011_NENE-Q02_v01_M_v02_A_LABLAC-01\Data\Harmonized\CHL_2011_NENE-Q02_v01_M_v02_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2011_NENE,CHL_2011_NENE-Q02_v01_M_v02_A_LABLAC-01,Data,Harmonized,CHL_2011_NENE-Q02_v01_M_v02_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2011,NENE,CHL\CHL_2011_NENE\CHL_2011_NENE-Q04_v01_M_v01_A_LABLAC-01\Data\Harmonized\CHL_2011_NENE-Q04_v01_M_v01_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2011_NENE,CHL_2011_NENE-Q04_v01_M_v01_A_LABLAC-01,Data,Harmonized,CHL_2011_NENE-Q04_v01_M_v01_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2011,NENE,CHL\CHL_2011_NENE\CHL_2011_NENE-Q02_v01_M_v01_A_LABLAC-01\Data\Harmonized\CHL_2011_NENE-Q02_v01_M_v01_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2011_NENE,CHL_2011_NENE-Q02_v01_M_v01_A_LABLAC-01,Data,Harmonized,CHL_2011_NENE-Q02_v01_M_v01_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2011,NENE,CHL\CHL_2011_NENE\CHL_2011_NENE-Q04_v01_M_v02_A_LABLAC-01\Data\Harmonized\CHL_2011_NENE-Q04_v01_M_v02_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2011_NENE,CHL_2011_NENE-Q04_v01_M_v02_A_LABLAC-01,Data,Harmonized,CHL_2011_NENE-Q04_v01_M_v02_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2011,NENE,CHL\CHL_2011_NENE\CHL_2011_NENE-Q03_v01_M_v01_A_LABLAC-01\Data\Harmonized\CHL_2011_NENE-Q03_v01_M_v01_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2011_NENE,CHL_2011_NENE-Q03_v01_M_v01_A_LABLAC-01,Data,Harmonized,CHL_2011_NENE-Q03_v01_M_v01_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2011,NENE,CHL\CHL_2011_NENE\CHL_2011_NENE-Q01_v01_M\Data\Base\CHL_2011_NENE-Q01_v01_M.dta,dta,5,CHL,CHL_2011_NENE,CHL_2011_NENE-Q01_v01_M,Data,Base,CHL_2011_NENE-Q01_v01_M.dta,4,4,RAW
LABLAC,CHL,2010,NENE,CHL\CHL_2010_NENE\CHL_2010_NENE-Q01_v01_M_v01_A_LABLAC-01\Data\Harmonized\CHL_2010_NENE-Q01_v01_M_v01_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2010_NENE,CHL_2010_NENE-Q01_v01_M_v01_A_LABLAC-01,Data,Harmonized,CHL_2010_NENE-Q01_v01_M_v01_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2010,NENE,CHL\CHL_2010_NENE\CHL_2010_NENE-Q03_v01_M_v01_A_LABLAC-01\Data\Harmonized\CHL_2010_NENE-Q03_v01_M_v01_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2010_NENE,CHL_2010_NENE-Q03_v01_M_v01_A_LABLAC-01,Data,Harmonized,CHL_2010_NENE-Q03_v01_M_v01_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2010,NENE,CHL\CHL_2010_NENE\CHL_2010_NENE-Q03_v01_M_v02_A_LABLAC-01\Data\Harmonized\CHL_2010_NENE-Q03_v01_M_v02_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2010_NENE,CHL_2010_NENE-Q03_v01_M_v02_A_LABLAC-01,Data,Harmonized,CHL_2010_NENE-Q03_v01_M_v02_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2010,NENE,CHL\CHL_2010_NENE\CHL_2010_NENE-Q03_v01_M\Data\Base\CHL_2010_NENE-Q03_v01_M.dta,dta,5,CHL,CHL_2010_NENE,CHL_2010_NENE-Q03_v01_M,Data,Base,CHL_2010_NENE-Q03_v01_M.dta,4,4,RAW
LABLAC,CHL,2010,NENE,CHL\CHL_2010_NENE\CHL_2010_NENE-Q04_v01_M_v01_A_LABLAC-01\Data\Harmonized\CHL_2010_NENE-Q04_v01_M_v01_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2010_NENE,CHL_2010_NENE-Q04_v01_M_v01_A_LABLAC-01,Data,Harmonized,CHL_2010_NENE-Q04_v01_M_v01_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2010,NENE,CHL\CHL_2010_NENE\CHL_2010_NENE-Q02_v01_M_v01_A_LABLAC-01\Data\Harmonized\CHL_2010_NENE-Q02_v01_M_v01_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2010_NENE,CHL_2010_NENE-Q02_v01_M_v01_A_LABLAC-01,Data,Harmonized,CHL_2010_NENE-Q02_v01_M_v01_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2010,NENE,CHL\CHL_2010_NENE\CHL_2010_NENE-Q01_v01_M_v02_A_LABLAC-01\Data\Harmonized\CHL_2010_NENE-Q01_v01_M_v02_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2010_NENE,CHL_2010_NENE-Q01_v01_M_v02_A_LABLAC-01,Data,Harmonized,CHL_2010_NENE-Q01_v01_M_v02_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2010,NENE,CHL\CHL_2010_NENE\CHL_2010_NENE-Q02_v01_M\Data\Base\CHL_2010_NENE-Q02_v01_M.dta,dta,5,CHL,CHL_2010_NENE,CHL_2010_NENE-Q02_v01_M,Data,Base,CHL_2010_NENE-Q02_v01_M.dta,4,4,RAW
LABLAC,CHL,2010,NENE,CHL\CHL_2010_NENE\CHL_2010_NENE-Q04_v01_M_v03_A_LABLAC-01\Data\Harmonized\CHL_2010_NENE-Q04_v01_M_v03_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2010_NENE,CHL_2010_NENE-Q04_v01_M_v03_A_LABLAC-01,Data,Harmonized,CHL_2010_NENE-Q04_v01_M_v03_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2010,NENE,CHL\CHL_2010_NENE\CHL_2010_NENE-Q02_v01_M_v02_A_LABLAC-01\Data\Harmonized\CHL_2010_NENE-Q02_v01_M_v02_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2010_NENE,CHL_2010_NENE-Q02_v01_M_v02_A_LABLAC-01,Data,Harmonized,CHL_2010_NENE-Q02_v01_M_v02_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2010,NENE,CHL\CHL_2010_NENE\CHL_2010_NENE-Q04_v01_M_v02_A_LABLAC-01\Data\Harmonized\CHL_2010_NENE-Q04_v01_M_v02_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2010_NENE,CHL_2010_NENE-Q04_v01_M_v02_A_LABLAC-01,Data,Harmonized,CHL_2010_NENE-Q04_v01_M_v02_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2010,NENE,CHL\CHL_2010_NENE\CHL_2010_NENE-Q01_v01_M\Data\Base\CHL_2010_NENE-Q01_v01_M.dta,dta,5,CHL,CHL_2010_NENE,CHL_2010_NENE-Q01_v01_M,Data,Base,CHL_2010_NENE-Q01_v01_M.dta,4,4,RAW
LABLAC,CHL,2010,NENE,CHL\CHL_2010_NENE\CHL_2010_NENE-Q04_v01_M\Data\Base\CHL_2010_NENE-Q04_v01_M.dta,dta,5,CHL,CHL_2010_NENE,CHL_2010_NENE-Q04_v01_M,Data,Base,CHL_2010_NENE-Q04_v01_M.dta,4,4,RAW
LABLAC,CHL,2013,NENE,CHL\CHL_2013_NENE\CHL_2013_NENE-Q01_v01_M_v01_A_LABLAC-01\Data\Harmonized\CHL_2013_NENE-Q01_v01_M_v01_A_LABLAC-01_all.dta,dta,5,CHL,CHL_2013_NENE,CHL_2013_NENE-Q01_v01_M_v01_A_LABLAC-01,Data,Harmonized,CHL_2013_NENE-Q01_v01_M_v01_A_LABLAC-01_all.dta,4,7,Harmonized
LABLAC,CHL,2013,NENE,CHL\CHL_2013_NENE\CHL_2013_NENE-Q01_v01_M\Data\Base\CHL_2013_NENE-Q01_v01_M.dta,dta,5,CHL,CHL_2013_NENE,CHL_2013_NENE-Q01_v01_M,Data,Base,CHL_2013_NENE-Q01_v01_M.dta,4,4,RAW
LABLAC,CHL,2013,NENE,CHL\CHL_2013_NENE\CHL_2013_NENE-Q03_v01_M\Data\Base\CHL_2013_NENE-Q03_v01_M.dta,dta,5,CHL,CHL_2013_NENE,CHL_2013_NENE-Q03_v01_M,Data,Base,CHL_2013_NENE-Q03_v01_M.dta,4,4,RAW
